name,rating,description,website_url,formatted_address,latitude,longitude,price_level
Saravanaa Bhavan,4.2,"Long-running international chain serving up South Indian vegetarian dishes, including dosas.",https://www.saravanaabhavan.us/,"413 Amsterdam Ave, New York, NY 10024, USA",40.7835508,-73.9777266,PRICE_LEVEL_MODERATE
SARAVANAA BHAVAN,4.2,"Long-running international chain serving up South Indian vegetarian dishes, including dosas.",https://www.saravanaabhavan.us/,"81 Lexington Ave, New York, NY 10016, USA",40.741421,-73.98307989999999,PRICE_LEVEL_MODERATE
Scarr's Pizza,4.4,"Pizzeria with retro looks serving pies, slices & subs made with modern ingredients.",http://www.scarrspizza.com/,"35 Orchard St, New York, NY 10002, USA",40.7157238,-73.99161149999999,PRICE_LEVEL_INEXPENSIVE
Semma,4.2,"Stylish, relaxed restaurant serving regional specialties from Southern India, plus cocktails and wine.",http://semma.nyc/,"60 Greenwich Ave, New York, NY 10011, USA",40.7360304,-74.0005639,PRICE_LEVEL_MODERATE
Shake Shack Bed-Stuy,3.6,"Hip, counter-serve chain for gourmet takes on fast-food classics like burgers & frozen custard.",https://shakeshack.com/location/bed-stuy-NY?utm_source=google&utm_medium=listing,"1190 Fulton St, Brooklyn, NY 11216, USA",40.6803573,-73.9529747,PRICE_LEVEL_MODERATE
Shake Shack Downtown Brooklyn,4.3,"Hip, counter-serve chain for gourmet takes on fast-food classics like burgers & frozen custard.",https://www.shakeshack.com/location/downtown-brooklyn-ny?utm_source=google&utm_medium=listing,"409 Fulton St, Brooklyn, NY 11201, USA",40.6921824,-73.9887222,PRICE_LEVEL_MODERATE
Shake Shack Dumbo,4.3,"Hip, counter-serve chain for gourmet takes on fast-food classics like burgers & frozen custard.",https://www.shakeshack.com/location/dumbo-ny?utm_source=google&utm_medium=listing,"2 Water St, Brooklyn, NY 11201, USA",40.7030779,-73.9939529,PRICE_LEVEL_MODERATE
Shake Shack Empire Outlets - Staten Island Ferry,4.3,"Hip, counter-serve chain for gourmet takes on fast-food classics like burgers & frozen custard.",https://www.shakeshack.com/location/empire-outlets-staten-island-ferry-ny?utm_source=google&utm_medium=listing,"35 Richmond Ter Space 323, Staten Island, NY 10301, USA",40.6437719,-74.0758887,PRICE_LEVEL_MODERATE
Shake Shack Upper East Side,4.3,"Hip, counter-serve chain for gourmet takes on fast-food classics like burgers & frozen custard.",https://www.shakeshack.com/location/upper-east-side-ny?utm_source=google&utm_medium=listing,"154 East 86th St, New York, NY 10028, USA",40.7789692,-73.954976,PRICE_LEVEL_MODERATE
Shake Shack Upper West Side,4.2,"Hip, counter-serve chain for gourmet takes on fast-food classics like burgers & frozen custard.",https://www.shakeshack.com/location/upper-west-side-ny?utm_source=google&utm_medium=listing,"366 Columbus Ave, New York, NY 10024, USA",40.7808671,-73.9765697,PRICE_LEVEL_MODERATE
Shanghai You Garden,4.3,"Classy kitchen serving traditional Shanghainese food, including handmade soup dumplings and dim sum.",https://www.shanghaiyougardennyc.com/,"135-33 40th Rd, Flushing, NY 11354, USA",40.7588918,-73.8304711,PRICE_LEVEL_INEXPENSIVE
Shrine,4.5,Arts & performance space hosting all-ages shows & serving drinks & bar bites.,http://www.shrinenyc.com/,"2271 Adam Clayton Powell Jr Blvd, New York, NY 10030, USA",40.814307,-73.94405189999999,PRICE_LEVEL_INEXPENSIVE
Shu Jiao Fu Zhou,4.6,Simple Chinese cafe specializing in soups & noodles with a view of workers making dumplings by hand.,https://shujiaofuzhou.gbiz.shop/,"295 Grand St, New York, NY 10002, USA",40.7174109,-73.9920876,PRICE_LEVEL_INEXPENSIVE
Shuka,4.6,"Place for contemporary Eastern Mediterranean food, wine, and cocktails in a stylish setting.",http://www.shukanewyork.com/,"38 MacDougal St, New York, NY 10012, USA",40.7270639,-74.0027877,PRICE_LEVEL_MODERATE
Shukette,4.8,"Bustling destination with chef's tables, turning out kebabs and seafood specialties.",http://www.shukettenyc.com/,"230 9th Ave, New York, NY 10001, USA",40.7471546,-74.0005218,
Sisters,4.3,"Cozy eatery focused on local and organic produce, with a dining room and a covered patio.",http://sistersbklyn.com/,"900 Fulton St, Brooklyn, NY 11238, USA",40.6828778,-73.9652184,PRICE_LEVEL_MODERATE
Smoke Jazz & Supper Club,4.5,"A cozy venue with clean sight lines & good sound  featuring jazz, blues & Latin acts, plus eats.",http://www.smokejazz.com/,"2751 Broadway, New York, NY 10025, USA",40.8011101,-73.9682369,PRICE_LEVEL_MODERATE
Sofreh,4.3,"Modern, ingredient-driven Persian cooking in a whitewashed space with wood-beam ceilings.",http://www.sofrehnyc.com/,"75 St Marks Ave, Brooklyn, NY 11217, USA",40.6799152,-73.97397080000002,PRICE_LEVEL_EXPENSIVE
Soothr,4.7,"Intimate space with al fresco dining, offering Thai noodles and soups, plus cocktails.",http://soothrnyc.com/,"204 E 13th St, New York, NY 10003, USA",40.7323017,-73.9873417,PRICE_LEVEL_MODERATE
Spring Shabu-Shabu,4.5,"Stylish Japanese outfit preparing meats, seafood, noodles, and veggies in tableside hot pots.",http://www.springshabu.com/,"136-20 38th Ave 2nd floor, Flushing, NY 11354, USA",40.7608712,-73.8296805,PRICE_LEVEL_MODERATE
St. Mazie Bar & Supper Club,4.5,"Funky bar with frequent live music, an outdoor area & a downstairs restaurant with a compact menu.",http://stmazie.com/,"345 Grand St, Brooklyn, NY 11211, USA",40.7126002,-73.9558512,PRICE_LEVEL_MODERATE
Starbucks Coffee Company,4.1,"Welcoming coffeehouse with handcrafted coffee, espresso & tea, plus breakfast, lunch & pastries.",https://www.starbucks.com/store-locator/store/1013054/,"260 E 161st St, Bronx, NY 10451, USA",40.82575,-73.91944,PRICE_LEVEL_MODERATE
Steiny's Pub,4.5,"Down-to-earth watering hole with familiar pub fare, draft & bottled beers, plus local bands.",https://www.steinys.pub/,"3 Hyatt St, Staten Island, NY 10301, USA",40.6422871,-74.0767305,PRICE_LEVEL_INEXPENSIVE
Subway,4.0,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",https://restaurants.subway.com/united-states/ny/flushing/176-71-union-turnpike?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=23210&utm_campaign=evergreen-2020&y_source=1_MTQ5MDEyOTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"176-71 Union Tpke, Flushing, NY 11366, USA",40.7261831,-73.7910689,PRICE_LEVEL_INEXPENSIVE
Sugar Hill Restaurant & Supper Club,4.1,Live music & Southern fare are the specialties of this glossy supper club & dance hall.,,"217 Nostrand Ave, Brooklyn, NY 11205, USA",40.691595,-73.95159459999999,PRICE_LEVEL_INEXPENSIVE
Sunday In Brooklyn,4.4,"Atera alum's American restaurant with a marketplace, barroom & upstairs dining room & garden.",http://sundayinbrooklyn.com/,"348 Wythe Ave, Brooklyn, NY 11249, USA",40.7141992,-73.9653462,PRICE_LEVEL_MODERATE
Sushi W - UWS,4.8,"Omakase meals with a fish & seafood focus, plus sake served in a contemporary venue.",http://sushiwny.com/,"2673 Broadway, New York, NY 10025, USA",40.7984531,-73.9693977,
Sushi You,4.5,"Small, unadorned sushi bar for creative rolls, along with Japanese noodle soups & classic entrees.",https://www.smorefood.com/order-online/sushi-you-new-york-11364-dfzwxihz?utm_source=gmb&utm_medium=website,"215-05 73rd Ave, Oakland Gardens, NY 11364, USA",40.7408034,-73.7591047,PRICE_LEVEL_MODERATE
Sweet Afton,4.5,"A lively Irish pub with a hip vibe, brick-&-beam interior, a garden and locally sourced food.",http://www.sweetaftonbar.com/,"30-09 34th St, Astoria, NY 11103, USA",40.76544090000001,-73.91912099999999,PRICE_LEVEL_MODERATE
Sylvia's Restaurant,4.3,Harlem landmark serving generous helpings of Southern comfort food since 1962.,http://www.sylviasrestaurant.com/,"328 Malcolm X Blvd, New York, NY 10027, USA",40.8086445,-73.944479,PRICE_LEVEL_MODERATE
Takumen,4.4,"Casual, contemporary Izakaya-style Japanese restaurant featuring noodles, sake & craft beers.",http://www.takumenlic.com/,"5-50 50th Ave, Long Island City, NY 11101, USA",40.742736,-73.9546542,PRICE_LEVEL_MODERATE
Talay,4.5,"Unpretentious restaurant offering traditional Thai dishes like sitr fries, noodles & curries.",https://talay.restaurant/,"154 Stuyvesant Pl, Staten Island, NY 10301, USA",40.642439,-74.0766948,PRICE_LEVEL_MODERATE
TAO Downtown Restaurant,4.3,This enormous Pan-Asian eatery is known for a huge Quan Yin centerpiece & a trendy crowd.,https://taogroup.com/venues/tao-downtown-new-york/,"92 9th Ave, New York, NY 10011, USA",40.7425376,-74.0038464,PRICE_LEVEL_EXPENSIVE
Taqueria El Gallo Azteca,4.5,"Low-key, corner joint serving classic Mexican staples such as tacos & tortas with meat & veggies.",https://www.facebook.com/pages/Taqueria-El-Gallo-Azteca/170134933041556,"75 Victory Blvd, Staten Island, NY 10301, USA",40.63841670000001,-74.07869020000001,PRICE_LEVEL_INEXPENSIVE
Taqueria Milear,4.5,"Classic tacos are served at this narrow, pared-down Mexican cafe with colorful pillows & tapestries.",https://taqueriamilear.com/,"752 Nostrand Ave, Brooklyn, NY 11216, USA",40.6729783,-73.95039,PRICE_LEVEL_INEXPENSIVE
Taqueria Ramirez,4.7,"Traditional meat tacos with fillings like pastor and tripa from a compact, subway-tiled eatery.",https://taqueriaramirezbk.com/,"94 Franklin St, Brooklyn, NY 11222, USA",40.7278729,-73.9569589,PRICE_LEVEL_MODERATE
Taste Good,4.3,"Small, long-running Malaysian restaurant serving laksa & other traditional eats in a spare setting.",https://tastegoodmalaysiancuisine.store/,"82-18 45th Ave, Elmhurst, NY 11373, USA",40.7416056,-73.8821806,PRICE_LEVEL_INEXPENSIVE
Thai Diner,4.4,"Classic Thai dishes and drinks by a lauded restaurant group in a kitschy-cool, diner-style setting.",http://www.thaidiner.com/,"186 Mott St, New York, NY 10012, USA",40.7207143,-73.99565,PRICE_LEVEL_MODERATE
Thai Villa,4.7,Serves traditional and unique Thai fare in a stylish space with dark-wood accents and ornate fixtures.,https://thaivillanyc.com/,"5 E 19th St, New York, NY 10003, USA",40.7390045,-73.9906704,PRICE_LEVEL_MODERATE
The Bowery Hotel,4.5,"Trendy property offering loft-like suites with big windows & marble baths, plus an outdoor lounge.",http://www.theboweryhotel.com/,"335 Bowery, New York, NY 10003, USA",40.7260114,-73.9916125,PRICE_LEVEL_EXPENSIVE
The Commodore,4.4,"Fried chicken, biscuits & other Southern dishes in a low-key saloon where you order at the bar.",https://www.thecommodorebrooklyn.com/,"366 Metropolitan Ave, Brooklyn, NY 11211, USA",40.7139049,-73.95589389999999,PRICE_LEVEL_INEXPENSIVE
The Dead Rabbit,4.7,This 2-story spot combines a lunch taproom with a parlor serving small plates & vintage cocktails.,https://thedeadrabbit.com/?utm_source=google_business_profile&utm_medium=gbp_view_website&utm_campaign=google_business_profile,"30 Water St, New York, NY 10004, USA",40.7032685,-74.0110218,PRICE_LEVEL_MODERATE
The Four Horsemen,4.6,Wine bar from James Murphy of LCD Soundsystem serving small plates in snug digs with light woodwork.,http://fourhorsemenbk.com/,"295 Grand St, Brooklyn, NY 11211, USA",40.7130584,-73.9573216,PRICE_LEVEL_MODERATE
The Frederick Hotel,4.2,"Buzzy Tribeca hotel offering snug, stylish rooms with free Wi-Fi, plus a modern Italian restaurant.",https://www.frederickhotelnyc.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,"95 W Broadway, New York, NY 10007, USA",40.7156143,-74.00896709999999,
The Grand,4.1,"Huge menu covers breakfast, lunch & dinner plus coffee & cocktails in a casual space with a patio.",https://thegrandastoria.com/?utm_source=google,"37-01 30th Ave., Astoria, NY 11103, USA",40.7647791,-73.91620499999999,PRICE_LEVEL_MODERATE
The Hotel Chelsea,4.8,"Posh hotel offering elegant quarters with vintage decor, plus a stylish Spanish restaurant.",http://www.hotelchelsea.com//?utm_source=google_business_profile&utm_medium=gbp_view_website,"222 W 23rd St, New York, NY 10011, USA",40.7443341,-73.9968729,
"The Hoxton, Williamsburg",4.2,Sleek rooms in a sophisticated hotel offering 3 bar/restaurants with private & rooftop dining.,https://thehoxton.com/williamsburg/?utm_source=google&utm_medium=local&utm_campaign=hotel-thehoxtonwilliamsburg,"97 Wythe Ave, Brooklyn, NY 11249, USA",40.720831,-73.9587603,
The Long Island Bar,4.4,"Atmospheric watering hole serving up cocktails, beer, wine & more in simple, retro surroundings.",http://thelongislandbar.com/,"110 Atlantic Ave, Brooklyn, NY 11201, USA",40.6906278,-73.99640579999999,PRICE_LEVEL_MODERATE
The Mark Hotel,4.5,"Grand 1927 property with art deco-inspired rooms, plus acclaimed dining & a swanky bar.",https://www.themarkhotel.com/?utm_source=gmb&utm_medium=organic,"25 E 77th St, New York, NY 10075, USA",40.7752711,-73.9633994,
The Odeon,4.5,"Lively bistro with outdoor seating serving French-American food, plus brunch & late-night bites.",http://www.theodeonrestaurant.com/,"145 W Broadway, New York, NY 10013, USA",40.716979,-74.007834,PRICE_LEVEL_EXPENSIVE
The Penrose Bar,4.4,"Old-fashioned cocktails & a hefty beer & whiskey list, set amid reclaimed wood & vintage wallpaper.",http://www.penrosebar.com/,"1590 2nd Ave, New York, NY 10028, USA",40.7754348,-73.9531179,PRICE_LEVEL_MODERATE
The Shops at Skyview,4.3,"Multilevel retail center with a supermarket & midrange, chain retailers, plus casual eateries.",https://theshopsatskyviewny.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"40-24 College Point Blvd, Flushing, NY 11354, USA",40.7572609,-73.8356116,
The Simpson,4.6,Casual recipes with Jamaican flair whipped up in a relaxed spot with a colorful bar.,https://www.thesimpsonrestaurantbk.com/,"673 Atlantic Ave, Brooklyn, NY 11217, USA",40.683235200000006,-73.9736167,PRICE_LEVEL_MODERATE
The Tang,4.4,"Contemporary, cozy restaurant serving eclectic Chinese big & small plates, plus noodle bowls.",https://www.thetangnyc.com/,"920 Amsterdam Ave, New York, NY 10025, USA",40.7999805,-73.9663666,PRICE_LEVEL_MODERATE
THEP Thai Restaurant,4.7,"Bright, contemporary-style dining spot serving authentic Thai curries and stir-fries.",http://www.thepnewyork.com/,"1439 2nd Ave, New York, NY 10021, USA",40.7707714,-73.9572357,PRICE_LEVEL_MODERATE
Threes Brewing,4.4,"Bar serving draft beers by its own brewery, along with other craft brews & food by pop-up eateries.",https://shop.threesbrewing.com/pages/gowanus,"333 Douglass St, Brooklyn, NY 11217, USA",40.6798012,-73.9821573,PRICE_LEVEL_MODERATE
Tienda Vieja,4.2,Casual neighborhood bistro featuring homestyle Colombian dishes along with wine & beer.,,"65-62 Fresh Meadow Ln, Fresh Meadows, NY 11365, USA",40.7347144,-73.79479239999999,PRICE_LEVEL_MODERATE
Tom's Restaurant,4.2,Basic local coffee shop famous for its recurring cameo on classic TV sitcom Seinfeld.,https://www.tomsrestaurant.net/,"2880 Broadway, New York, NY 10025, USA",40.8055187,-73.96538869999999,PRICE_LEVEL_INEXPENSIVE
Tom’s Restaurant,4.4,Enduring diner dishing up breakfast & lunch classics in an old-fashioned atmosphere.,https://tomsbrooklyn.com/,"782 Washington Ave, Brooklyn, NY 11238, USA",40.6744671,-73.9632833,PRICE_LEVEL_INEXPENSIVE
TONCHIN NEW YORK,4.6,"Branch of a Tokyo-based chain specializing in tonkotsu ramen, griddled dishes, and fried chicken.",https://tonchinus.com/,"13 W 36th St., New York, NY 10018, USA",40.7502712,-73.9845225,PRICE_LEVEL_MODERATE
Tony's Di Napoli,4.6,"Bustling eatery serving large, shareable portions of Italian comfort food in a lively setting.",https://www.tonysnyc.com/,"147 W 43rd St, New York, NY 10036, USA",40.7564842,-73.9853808,PRICE_LEVEL_MODERATE
Trinidad Golden Place,4.6,"Bustling, no-frills joint offering a variety of Trinidadian-style Chinese dishes & baked goods.",https://trinidadgoldenplace.shop/,"788 Nostrand Ave, Brooklyn, NY 11216, USA",40.6718295,-73.9505731,PRICE_LEVEL_INEXPENSIVE
Two Hands,4.4,Australian-inspired cafe and bar serving creative comfort food and drinks in a casual space.,https://www.twohandshospitality.com/,"251 Church St, New York, NY 10013, USA",40.7177931,-74.0054175,PRICE_LEVEL_MODERATE
Umi Sushi,4.5,"Cozy storefront specializing in sushi, also offering teriyaki, tempura & bento boxes.",https://umisushifreshmeadows.cafecityguide.website/,"177-13 Union Tpke, Flushing, NY 11366, USA",40.7263799,-73.7904738,PRICE_LEVEL_MODERATE
Uncle Lou 快樂人,4.5,"Cantonese cuisine spotlighted in a roomy, casual eatery with a festive atmosphere.",http://www.unclelounyc.com/,"73 Mulberry St, New York, NY 10013, USA",40.7162246,-73.9992347,PRICE_LEVEL_MODERATE
Union Hall,4.5,"This bar/lounge features librarylike decor, plus 2 bocce courts & a basement performance space.",http://www.unionhallny.com/,"702 Union St, Brooklyn, NY 11215, USA",40.6760744,-73.98008229999999,PRICE_LEVEL_MODERATE
Up Thai,4.8,Stylish restaurant & bar serving upscale Thai street food in a low-lit space with colorful lanterns.,http://www.upthainyc.com/,"1411 2nd Ave, New York, NY 10021, USA",40.769951,-73.9578638,PRICE_LEVEL_MODERATE
Upland,4.5,"Spacious, casually chic brasserie with hearty dishes featuring Californian & Italian influences.",https://uplandnyc.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs,"345 Park Ave S, New York, NY 10010, USA",40.7419313,-73.984644,PRICE_LEVEL_EXPENSIVE
Ursula Brooklyn,4.5,"Relaxed restaurant & bar serving New Mexican-Inspired cuisine, plus private events & catering.",http://www.ursulabk.com/,"387A Nostrand Ave, Brooklyn, NY 11216, USA",40.6844653,-73.9502516,PRICE_LEVEL_MODERATE
Uva,4.3,"This cozy, rustic spot with a patio and back garden draws lively crowds for small plates and wine.",http://www.uvanyc.com/,"1486 2nd Ave, New York, NY 10075, USA",40.7721816,-73.95561289999999,PRICE_LEVEL_MODERATE
Verde on Smith,4.5,"Mediterranean eatery serving meats, seafood & white-sauce dishes in warm, brick-walled dining room.",https://www.verdeonsmith.com/,"216 Smith St, Brooklyn, NY 11201, USA",40.6844513,-73.992248,PRICE_LEVEL_MODERATE
Veselka,4.6,Borscht and pierogi are menu highlights at this lively Ukrainian eatery with a rustic vibe and murals on the walls.,https://www.veselka.com/,"144 2nd Ave, New York, NY 10003, USA",40.7290155,-73.9871139,PRICE_LEVEL_MODERATE
Via Carota,4.4,"Italian trattoria serving traditional plates & apéritifs in a rustic, cozy space.",http://viacarota.com/,"51 Grove St, New York, NY 10014, USA",40.7331959,-74.00364940000001,PRICE_LEVEL_EXPENSIVE
Vineapple,4.5,"Hip, homey coffee shop serving light fare and pastries, along with local wines and beers.",https://www.vineapplebk.com/,"71 Pineapple St, Brooklyn, NY 11201, USA",40.6983742,-73.993038,PRICE_LEVEL_MODERATE
Wah Fung No.1 Fast Food,4.5,"Casual Chinese restaurant serving street-style food, with roast pork as its speciality.",https://wahfungno1fastfood.site/,"79 Chrystie St, New York, NY 10002, USA",40.7173189,-73.9944649,PRICE_LEVEL_INEXPENSIVE
Walker Hotel Tribeca,4.1,"Cozy, contemporary rooms in a sophisticated property with a gym & a cafe, plus complimentary Wi-Fi.",https://www.walkerhotels.com/walker-hotel-tribeca/,"77 Walker St, New York, NY 10013, USA",40.7184171,-74.00228489999999,
WARUDE,4.6,Funky destination with outdoor seating offering health-conscious fusion tacos and Japanese bowls.,http://www.warude.com/,"385 Tompkins Ave, Brooklyn, NY 11216, USA",40.6843695,-73.94395999999999,PRICE_LEVEL_MODERATE
Watermark,4.3,"This stylish, open-air cocktail spot overlooking the East River features burgers & bar bites.",https://watermarkny.com/,"78 South St Pier 15, New York, NY 10038, USA",40.704517,-74.003123,PRICE_LEVEL_MODERATE
Wendy's,3.8,Fast-food burger chain serving sides such as chili & baked potatoes.,https://locations.wendys.com/united-states/ny/bronx/387-e-149th-st?utm_source=Yext&utm_medium=Google_My_Business&utm_campaign=Local_Search,"387 E 149th St, Bronx, NY 10455, USA",40.8164118,-73.91824919999999,PRICE_LEVEL_INEXPENSIVE
Wendy's,3.6,Fast-food burger chain serving sides such as chili & baked potatoes.,https://locations.wendys.com/united-states/ny/brooklyn/469-flatbush-ave?utm_source=Yext&utm_medium=Google_My_Business&utm_campaign=Local_Search,"469 Flatbush Ave, Brooklyn, NY 11225, USA",40.6629397,-73.9616985,PRICE_LEVEL_INEXPENSIVE
Wenwen,4.5,Compact restaurant serving Taiwanese cuisine and cocktails amid an easygoing atmosphere.,http://www.wenwenbrooklyn.com/,"1025 Manhattan Ave, Brooklyn, NY 11222, USA",40.7339858,-73.955158,PRICE_LEVEL_MODERATE
Wingstop,3.0,Casual counter-serve chain serving a variety of chicken wings & sides.,https://www.wingstop.com/location/wingstop-1491-bronx-ny-10455/menu?y_source=1_NTUyMDc4OTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"356 E 149th St, Bronx, NY 10455, USA",40.8162511,-73.91930909999999,PRICE_LEVEL_MODERATE
Wythe Hotel,4.4,"Boutique lodging in a former factory with industrial-chic rooms, a buzzy eatery & a trendy roof bar.",http://www.wythehotel.com/,"80 Wythe Ave, Brooklyn, NY 11249, USA",40.7218996,-73.9580678,PRICE_LEVEL_EXPENSIVE
Xochimilco Family Restaurant,4.4,"Hearty Mexican food favorites & aguas frescas served in a cozy, colorful space with a jukebox.",https://xochimilcofamily.shop/,"653 Melrose Ave, Bronx, NY 10455, USA",40.818723,-73.9167879,PRICE_LEVEL_INEXPENSIVE
Yankee Tavern,4.3,Beer & pub grub fuel the passions of Yankee fans at this venerable local bar near the stadium gates.,http://www.yankeetavern.nyc/,"72 E 161st St, Bronx, NY 10451, USA",40.8272222,-73.9252778,PRICE_LEVEL_INEXPENSIVE
Yemen Café & Restaurant,4.5,"Generous portions of meat-centric Yemeni cuisine are served at this casual, unpretentious outlet.",https://yemencafe.com/yemencafrestaurantatlantic?utm_source=google,"176 Atlantic Ave, Brooklyn, NY 11201, USA",40.6898154,-73.99370189999999,PRICE_LEVEL_MODERATE
YOTEL New York Times Square,3.9,"Snug rooms & suites in a hip, stylish hotel featuring a rooftop restaurant & a fitness center.",https://www.yotel.com/en/hotels/yotel-new-york?utm_source=Google&utm_medium=Yext_YONYC,"570 Tenth Avenue At, W 42nd St, New York, NY 10036, USA",40.7591608,-73.9954657,
Alice Austen House,,"Museum chronicling Victorian photographer Alice Austen, set in one of the oldest homes in New York.",http://www.aliceausten.org/,"2 Hylan Blvd, Staten Island, NY 10305, USA",40.6151351,-74.06301789999999,
Alice Austen Park,,,https://www.nycgovparks.org/parks/alice-austen-house-and-park,"Edgewater St &, Hylan Blvd, Staten Island, NY 10305, USA",40.6147573,-74.0627694,
Ancient Glacier Rock,,,,"43-30 12th St, Long Island City, NY 11101, USA",40.750405,-73.94812329999999,
Astoria Park,,"Amenities at this nearly 60-acre park include a large pool, bocce courts, trails, & playgrounds.",https://www.nycgovparks.org/parks/astoria-park/,"19 19th St, Astoria, NY 11105, USA",40.7785364,-73.92283359999999,
Bartow-Pell Mansion Museum,,"Landmark estate with an 1830s mansion, restored gardens & carriage house, now open to public.",http://www.bartowpellmansionmuseum.org/,"895 Shore Rd, Bronx, NY 10464, USA",40.8717842,-73.8055573,
Battery Weed,,,https://www.nps.gov/gate/learn/historyculture/wadsworth3rdsystem.htm,"N Weed Rd, Staten Island, NY 10305, USA",40.6054467,-74.05439489999999,
Bayonne Bridge,,,https://www.panynj.gov/bridges-tunnels/bayonne-bridge.html,"Bayonne Brg, Staten Island, NJ 10302, USA",40.6422347,-74.14219729999999,
Bayside Historical Society,,This storied building houses exhibits on local history & hosts events & cultural programs.,http://www.baysidehistorical.org/,"2-08 Totten Ave, Fort Totten, NY 11359, USA",40.7921708,-73.7777605,
Belvedere Castle,,Gothic & Romanesque 1872 castle set on Vista Rock (the park's 2nd highest point) with park views.,https://www.centralparknyc.org/locations/belvedere-castle,"New York, NY 10024, USA",40.7794302,-73.9690677,
Bertine Block Historic District,,,,"Bronx, NY 10454, USA",40.8075575,-73.92268659999999,
Biddle House,,,http://visitstatenisland.com/the-biddle-house/,"70 Satterlee St, Staten Island, NY 10307, USA",40.5055508,-74.2542814,
Billiou-Stillwell-Perine House,,,https://www.historicrichmondtown.org/perinehouse,"1476 Richmond Rd, Staten Island, NY 10304, USA",40.5933564,-74.1000401,
Blood Root Valley,,,https://www.nycgovparks.org/parks/the-greenbelt/,"Rockland Ave &, Manor Rd, Staten Island, NY 10306, USA",40.5864846,-74.1320776,
Bowne House,,Preserved 17th-century Anglo-Dutch home displaying early American artifacts offering group tours.,http://www.bownehouse.org/,"37-01 Bowne St, Flushing, NY 11354, USA",40.762873,-73.824929,
Brighton Beach,,"Legendary beach & boardwalk offering sand sport courts, playgrounds & a few rides.",https://www.nycgovparks.org/parks/coney-island-beach-and-boardwalk/facilities/beaches,"601 Riegelmann Boardwalk, Brooklyn, NY 11235, USA",40.57464290000001,-73.96071429999999,
Bronx Children's Museum,,,https://www.bxcm.org/,"725 Exterior St, Bronx, NY 10451, USA",40.8244418,-73.9314615,
Bronx Park,,"Floodplain forest on an artificial island in the Bronx River, with walking trails & lookouts.",https://www.nycgovparks.org/park-features/hiking/bronx-river-forest,"2900 Southern Blvd, Bronx, NY 10458, USA",40.8620858,-73.8805049,
Bronx Victory Memorial,,,https://www.nycgovparks.org/parks/pelham-bay-park/monuments/163,"Pelham Bay Park, Bronx, NY 10465, USA",40.8543825,-73.8231428,
Bronx Zoo,,"Metropolitan zoo with 265 acres that harbors 10,000 animals in replicas of their native habitats.",https://bronxzoo.com/,"2300 Southern Blvd, Bronx, NY 10460, USA",40.85014150000001,-73.87672169999999,
Brooklyn Botanic Garden,,"A kid-friendly annual cherry blossom festival, a Japanese garden & more, spread across 52 acres.",https://bbg.org/,"Brooklyn, NY 11238, USA",40.6685798,-73.9644696,
Brooklyn Bridge,,"Beloved, circa-1883 landmark connecting Manhattan & Brooklyn via a unique stone-&-steel design.",https://www.nyc.gov/html/dot/html/infrastructure/brooklyn-bridge.shtml,"New York, NY 10038, USA",40.7060855,-73.9968643,
Bug Carousel,,,http://bronxzoo.com/,"Southern Blvd, Bronx, NY 10460, USA",40.8494193,-73.8797937,
Chrysler Building,,Shimmering art deco skyscraper from 1930 whose spire once made it the world's tallest building.,https://chryslerbuilding.com/,"405 Lexington Ave, New York, NY 10174, USA",40.7516208,-73.97550199999999,
Circle Line Sightseeing Cruises - Midtown,,"Up-close perspective of Manhattan skyline, Statue of Liberty and Brooklyn Bridge with sea breezes.",https://www.circleline.com/,"83 North River Piers West 43rd Street and, 12th Ave, New York, NY 10036, USA",40.7628574,-74.00150339999999,
City Island Nautical Museum,,"Open on the weekends, this museum houses artifacts & photos on City Island & its boating history.",https://www.cityislandmuseum.org/,"190 Fordham St, Bronx, NY 10464, USA",40.8473672,-73.7844957,
Clason Point Park,,,https://www.nycgovparks.org/facilities/kayak/11,"Soundview Ave, Bronx, NY 10473, USA",40.8055473,-73.84815859999999,
Clove Lakes Park,,"Lakes, ponds & trees plus modern recreational areas including playgrounds & an outdoor skating rink.",https://www.nycgovparks.org/parks/clove-lakes-park,"1150 Clove Rd, Staten Island, NY 10301, USA",40.6186608,-74.11163979999999,
Conference House Park,,"Waterfront park with heritage buildings, broad lawn areas, multi-use trails & a playground.",http://www.nycgovparks.org/parks/conferencehousepark,"298 Satterlee St, Staten Island, NY 10307, USA",40.5005834,-74.2512474,
Edgar Allan Poe Cottage,,Last home (1846–49) of the famous poet & author  with period furnishings & exhibits on his life.,http://www.bronxhistoricalsociety.org/,"2640 Grand Concourse, Bronx, NY 10458, USA",40.8655149,-73.8942723,
Edge NYC,,"Protruding 100-stories-high observation deck, with a glass floor, bar & 360-degree NYC views.",https://www.edgenyc.com/get-tickets/,"30 Hudson Yards, New York, NY 10001, USA",40.7533936,-74.00105500000001,
